X1,X2,geodist,sor,shared.otu
GJ01_C1_15,SH01_C2_07,NA,NA,NA
GJ01_C1_15,SH01_C2_12,NA,NA,NA
GJ01_C1_15,SH01_C2_17,NA,NA,NA
GJ01_C1_15,SH01_C2_19,NA,NA,NA
GJ01_C1_15,SH01_ew01,NA,NA,NA
GJ01_C1_15,SI02_C1_02,NA,NA,NA
GJ01_C1_15,SI02_C1_05,NA,NA,NA
GJ01_C1_15,SI02_C1_08,NA,NA,NA
GJ01_C1_15,SI02_C1_12,NA,NA,NA
GJ01_C1_15,SI02_C1_19,NA,NA,NA
GJ01_C1_15,SI02_C1_23,NA,NA,NA
GJ01_C1_15,SI02_C1_ew01,NA,NA,NA
GJ01_C1_15,SM22_C1_01,NA,NA,NA
GJ01_C1_15,SM22_C1_06,NA,NA,NA
GJ01_C1_15,SM22_C1_09,NA,NA,NA
GJ01_C1_15,SM22_C1_14,NA,NA,NA
GJ01_C1_15,SM22_C1_16,NA,NA,NA
GJ01_C1_15,SM22_C1_ew,NA,NA,NA
GJ01_C1_15,SYNH02_C11_01,NA,NA,NA
GJ01_C1_15,SYNH02_C11_02,NA,NA,NA
GJ01_C1_15,SYNH02_C11_03,NA,NA,NA
GJ01_C1_15,SYNH02_C11_04,NA,NA,NA
GJ01_C1_15,SYNH02_C11_05,NA,NA,NA
GJ01_C1_15,SYNH02_C11_06,NA,NA,NA
GJ01_C1_15,SYNH02_C11_07,NA,NA,NA
GJ01_C1_15,SYNH02_C11_08,NA,NA,NA
GJ01_C1_15,SYNH02_C11_09,NA,NA,NA
GJ01_C1_15,SYNH02_C11_10,NA,NA,NA
GJ01_C1_15,SYNH02_C16_01,NA,NA,NA
GJ01_C1_15,SYNH02_C4_01,NA,NA,NA
GJ01_C1_15,SYNH02_C4_03,NA,NA,NA
GJ01_C1_15,SYNH02_C4_05,NA,NA,NA
GJ01_C1_15,SYNH02_C4_06,NA,NA,NA
GJ01_C1_15,SYNH02_C4_07,NA,NA,NA
GJ01_C1_15,SYNH02_C4_08,NA,NA,NA
GJ01_C1_15,SYNH02_C4_09,NA,NA,NA
GJ01_C1_15,SYNH02_C4_10,NA,NA,NA
GJ01_C1_15,SYNH02_C4_14,NA,NA,NA
GJ01_C1_15,SYNH02_C4_18,NA,NA,NA
GJ01_C1_15,SYNH02_C4_22,NA,NA,NA
GJ01_C1_15,SYNH02_ew,NA,NA,NA
GJ01_C1_15,TA01_C1_01,NA,NA,NA
GJ01_C1_15,TA01_C1_04,NA,NA,NA
GJ01_C1_15,TA01_C1_11,NA,NA,NA
GJ01_C1_15,TA01_C1_15,NA,NA,NA
GJ01_C1_15,TA01_C1_ew,NA,NA,NA
GJ01_C1_15,TA03_C1_ew,NA,NA,NA
GJ01_C1_17,GJ01_C1_18,1.74E-05,0.563445402,42.02865196
GJ01_C1_17,GJ01_C1_ew01,2.24E-05,0.304092778,19.02202354
GJ01_C1_17,LGH03_C4_01,NA,NA,NA
GJ01_C1_17,LGH03_C4_02,NA,NA,NA
GJ01_C1_17,LGH03_C4_03,NA,NA,NA
GJ01_C1_17,LGH03_C4_04,NA,NA,NA
GJ01_C1_17,LGH03_C4_06,NA,NA,NA
GJ01_C1_17,LGH03_C4_10,NA,NA,NA
GJ01_C1_17,LGH03_C4_14,NA,NA,NA
GJ01_C1_17,LGH03_C4_18,NA,NA,NA
GJ01_C1_17,LGH03_C4_30,NA,NA,NA
GJ01_C1_17,LGH03_C4_34,NA,NA,NA
GJ01_C1_17,LGH03_C4_40,NA,NA,NA
GJ01_C1_17,LGH03_C4_ew,NA,NA,NA
GJ01_C1_17,PA01_C1_01,NA,NA,NA
GJ01_C1_17,PA01_C1_05,NA,NA,NA
GJ01_C1_17,PA01_C1_09,NA,NA,NA
GJ01_C1_17,PA01_C1_12,NA,NA,NA
GJ01_C1_17,PA01_C1_13,NA,NA,NA
GJ01_C1_17,PA01_C1_15,NA,NA,NA
GJ01_C1_17,PA01_C1_16,NA,NA,NA
GJ01_C1_17,PA01_C1_18,NA,NA,NA
GJ01_C1_17,PA02_C1_01,NA,NA,NA
GJ01_C1_17,PA02_C1_04,NA,NA,NA
GJ01_C1_17,PA02_C1_07,NA,NA,NA
GJ01_C1_17,PA02_C1_11,NA,NA,NA
GJ01_C1_17,PA02_C1_14,NA,NA,NA
GJ01_C1_17,PA02_C1_16,NA,NA,NA
GJ01_C1_17,PA02_C1_ew,NA,NA,NA
GJ01_C1_17,QK01_C1_01,NA,NA,NA
GJ01_C1_17,QK01_C1_04,NA,NA,NA
GJ01_C1_17,QK01_C1_08,NA,NA,NA
GJ01_C1_17,QK01_C1_12,NA,NA,NA
GJ01_C1_17,QK01_C1_13,NA,NA,NA
GJ01_C1_17,QK01_C1_14,NA,NA,NA
GJ01_C1_17,QK01_C1_ew,NA,NA,NA
GJ01_C1_17,SH01_C2_04,NA,NA,NA
GJ01_C1_17,SH01_C2_07,NA,NA,NA
GJ01_C1_17,SH01_C2_12,NA,NA,NA
GJ01_C1_17,SH01_C2_17,NA,NA,NA
GJ01_C1_17,SH01_C2_19,NA,NA,NA
GJ01_C1_17,SH01_ew01,NA,NA,NA
GJ01_C1_17,SI02_C1_02,NA,NA,NA
GJ01_C1_17,SI02_C1_05,NA,NA,NA
GJ01_C1_17,SI02_C1_08,NA,NA,NA
GJ01_C1_17,SI02_C1_12,NA,NA,NA
GJ01_C1_17,SI02_C1_19,NA,NA,NA
GJ01_C1_17,SI02_C1_23,NA,NA,NA
GJ01_C1_17,SI02_C1_ew01,NA,NA,NA
GJ01_C1_17,SM22_C1_01,NA,NA,NA
GJ01_C1_17,SM22_C1_06,NA,NA,NA
GJ01_C1_17,SM22_C1_09,NA,NA,NA
GJ01_C1_17,SM22_C1_14,NA,NA,NA
GJ01_C1_17,SM22_C1_16,NA,NA,NA
GJ01_C1_17,SM22_C1_ew,NA,NA,NA
GJ01_C1_17,SYNH02_C11_01,NA,NA,NA
GJ01_C1_17,SYNH02_C11_02,NA,NA,NA
GJ01_C1_17,SYNH02_C11_03,NA,NA,NA
GJ01_C1_17,SYNH02_C11_04,NA,NA,NA
GJ01_C1_17,SYNH02_C11_05,NA,NA,NA
GJ01_C1_17,SYNH02_C11_06,NA,NA,NA
GJ01_C1_17,SYNH02_C11_07,NA,NA,NA
GJ01_C1_17,SYNH02_C11_08,NA,NA,NA
GJ01_C1_17,SYNH02_C11_09,NA,NA,NA
GJ01_C1_17,SYNH02_C11_10,NA,NA,NA
GJ01_C1_17,SYNH02_C16_01,NA,NA,NA
GJ01_C1_17,SYNH02_C4_01,NA,NA,NA
GJ01_C1_17,SYNH02_C4_03,NA,NA,NA
GJ01_C1_17,SYNH02_C4_05,NA,NA,NA
GJ01_C1_17,SYNH02_C4_06,NA,NA,NA
GJ01_C1_17,SYNH02_C4_07,NA,NA,NA
GJ01_C1_17,SYNH02_C4_08,NA,NA,NA
GJ01_C1_17,SYNH02_C4_09,NA,NA,NA
GJ01_C1_17,SYNH02_C4_10,NA,NA,NA
GJ01_C1_17,SYNH02_C4_14,NA,NA,NA
GJ01_C1_17,SYNH02_C4_18,NA,NA,NA
GJ01_C1_17,SYNH02_C4_22,NA,NA,NA
GJ01_C1_17,SYNH02_ew,NA,NA,NA
GJ01_C1_17,TA01_C1_01,NA,NA,NA
GJ01_C1_17,TA01_C1_04,NA,NA,NA
GJ01_C1_17,TA01_C1_11,NA,NA,NA
GJ01_C1_17,TA01_C1_15,NA,NA,NA
GJ01_C1_17,TA01_C1_ew,NA,NA,NA
GJ01_C1_17,TA03_C1_ew,NA,NA,NA
GJ01_C1_18,GJ01_C1_ew01,5.00E-06,0.32057674,20.40027676
GJ01_C1_18,LGH03_C4_01,NA,NA,NA
GJ01_C1_18,LGH03_C4_02,NA,NA,NA
GJ01_C1_18,LGH03_C4_03,NA,NA,NA
GJ01_C1_18,LGH03_C4_04,NA,NA,NA
GJ01_C1_18,LGH03_C4_06,NA,NA,NA
GJ01_C1_18,LGH03_C4_10,NA,NA,NA
GJ01_C1_18,LGH03_C4_14,NA,NA,NA
GJ01_C1_18,LGH03_C4_18,NA,NA,NA
GJ01_C1_18,LGH03_C4_30,NA,NA,NA
GJ01_C1_18,LGH03_C4_34,NA,NA,NA
GJ01_C1_18,LGH03_C4_40,NA,NA,NA
GJ01_C1_18,LGH03_C4_ew,NA,NA,NA
GJ01_C1_18,PA01_C1_01,NA,NA,NA
GJ01_C1_18,PA01_C1_05,NA,NA,NA
GJ01_C1_18,PA01_C1_09,NA,NA,NA
GJ01_C1_18,PA01_C1_12,NA,NA,NA
GJ01_C1_18,PA01_C1_13,NA,NA,NA
GJ01_C1_18,PA01_C1_15,NA,NA,NA
GJ01_C1_18,PA01_C1_16,NA,NA,NA
GJ01_C1_18,PA01_C1_18,NA,NA,NA
GJ01_C1_18,PA02_C1_01,NA,NA,NA
GJ01_C1_18,PA02_C1_04,NA,NA,NA
GJ01_C1_18,PA02_C1_07,NA,NA,NA
GJ01_C1_18,PA02_C1_11,NA,NA,NA
GJ01_C1_18,PA02_C1_14,NA,NA,NA
GJ01_C1_18,PA02_C1_16,NA,NA,NA
GJ01_C1_18,PA02_C1_ew,NA,NA,NA
GJ01_C1_18,QK01_C1_01,NA,NA,NA
GJ01_C1_18,QK01_C1_04,NA,NA,NA
GJ01_C1_18,QK01_C1_08,NA,NA,NA
GJ01_C1_18,QK01_C1_12,NA,NA,NA
GJ01_C1_18,QK01_C1_13,NA,NA,NA
GJ01_C1_18,QK01_C1_14,NA,NA,NA
GJ01_C1_18,QK01_C1_ew,NA,NA,NA
GJ01_C1_18,SH01_C2_04,NA,NA,NA
GJ01_C1_18,SH01_C2_07,NA,NA,NA
GJ01_C1_18,SH01_C2_12,NA,NA,NA
GJ01_C1_18,SH01_C2_17,NA,NA,NA
GJ01_C1_18,SH01_C2_19,NA,NA,NA
GJ01_C1_18,SH01_ew01,NA,NA,NA
GJ01_C1_18,SI02_C1_02,NA,NA,NA
GJ01_C1_18,SI02_C1_05,NA,NA,NA
GJ01_C1_18,SI02_C1_08,NA,NA,NA
GJ01_C1_18,SI02_C1_12,NA,NA,NA
GJ01_C1_18,SI02_C1_19,NA,NA,NA
GJ01_C1_18,SI02_C1_23,NA,NA,NA
GJ01_C1_18,SI02_C1_ew01,NA,NA,NA
GJ01_C1_18,SM22_C1_01,NA,NA,NA
GJ01_C1_18,SM22_C1_06,NA,NA,NA
GJ01_C1_18,SM22_C1_09,NA,NA,NA
GJ01_C1_18,SM22_C1_14,NA,NA,NA
GJ01_C1_18,SM22_C1_16,NA,NA,NA
GJ01_C1_18,SM22_C1_ew,NA,NA,NA
GJ01_C1_18,SYNH02_C11_01,NA,NA,NA
GJ01_C1_18,SYNH02_C11_02,NA,NA,NA
GJ01_C1_18,SYNH02_C11_03,NA,NA,NA
GJ01_C1_18,SYNH02_C11_04,NA,NA,NA
GJ01_C1_18,SYNH02_C11_05,NA,NA,NA
GJ01_C1_18,SYNH02_C11_06,NA,NA,NA
GJ01_C1_18,SYNH02_C11_07,NA,NA,NA
GJ01_C1_18,SYNH02_C11_08,NA,NA,NA
GJ01_C1_18,SYNH02_C11_09,NA,NA,NA
GJ01_C1_18,SYNH02_C11_10,NA,NA,NA
GJ01_C1_18,SYNH02_C16_01,NA,NA,NA
GJ01_C1_18,SYNH02_C4_01,NA,NA,NA
GJ01_C1_18,SYNH02_C4_03,NA,NA,NA
GJ01_C1_18,SYNH02_C4_05,NA,NA,NA
GJ01_C1_18,SYNH02_C4_06,NA,NA,NA
GJ01_C1_18,SYNH02_C4_07,NA,NA,NA
GJ01_C1_18,SYNH02_C4_08,NA,NA,NA
GJ01_C1_18,SYNH02_C4_09,NA,NA,NA
GJ01_C1_18,SYNH02_C4_10,NA,NA,NA
GJ01_C1_18,SYNH02_C4_14,NA,NA,NA
GJ01_C1_18,SYNH02_C4_18,NA,NA,NA
GJ01_C1_18,SYNH02_C4_22,NA,NA,NA
GJ01_C1_18,SYNH02_ew,NA,NA,NA
GJ01_C1_18,TA01_C1_01,NA,NA,NA
GJ01_C1_18,TA01_C1_04,NA,NA,NA
GJ01_C1_18,TA01_C1_11,NA,NA,NA
GJ01_C1_18,TA01_C1_15,NA,NA,NA
GJ01_C1_18,TA01_C1_ew,NA,NA,NA
GJ01_C1_18,TA03_C1_ew,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_01,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_02,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_03,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_04,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_06,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_10,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_14,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_18,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_30,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_34,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_40,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_ew,NA,NA,NA
GJ01_C1_ew01,PA01_C1_01,NA,NA,NA
GJ01_C1_ew01,PA01_C1_05,NA,NA,NA
GJ01_C1_ew01,PA01_C1_09,NA,NA,NA
GJ01_C1_ew01,PA01_C1_12,NA,NA,NA
GJ01_C1_ew01,PA01_C1_13,NA,NA,NA
GJ01_C1_ew01,PA01_C1_15,NA,NA,NA
GJ01_C1_ew01,PA01_C1_16,NA,NA,NA
GJ01_C1_ew01,PA01_C1_18,NA,NA,NA
GJ01_C1_ew01,PA02_C1_01,NA,NA,NA
GJ01_C1_ew01,PA02_C1_04,NA,NA,NA
GJ01_C1_ew01,PA02_C1_07,NA,NA,NA
GJ01_C1_ew01,PA02_C1_11,NA,NA,NA
GJ01_C1_ew01,PA02_C1_14,NA,NA,NA
GJ01_C1_ew01,PA02_C1_16,NA,NA,NA
GJ01_C1_ew01,PA02_C1_ew,NA,NA,NA
GJ01_C1_ew01,QK01_C1_01,NA,NA,NA
GJ01_C1_ew01,QK01_C1_04,NA,NA,NA
GJ01_C1_ew01,QK01_C1_08,NA,NA,NA
GJ01_C1_ew01,QK01_C1_12,NA,NA,NA
GJ01_C1_ew01,QK01_C1_13,NA,NA,NA
GJ01_C1_ew01,QK01_C1_14,NA,NA,NA
GJ01_C1_ew01,QK01_C1_ew,NA,NA,NA
GJ01_C1_ew01,SH01_C2_04,NA,NA,NA
GJ01_C1_ew01,SH01_C2_07,NA,NA,NA
GJ01_C1_ew01,SH01_C2_12,NA,NA,NA
GJ01_C1_ew01,SH01_C2_17,NA,NA,NA
GJ01_C1_ew01,SH01_C2_19,NA,NA,NA
GJ01_C1_ew01,SH01_ew01,NA,NA,NA
GJ01_C1_ew01,SI02_C1_02,NA,NA,NA
GJ01_C1_ew01,SI02_C1_05,NA,NA,NA
GJ01_C1_ew01,SI02_C1_08,NA,NA,NA
GJ01_C1_ew01,SI02_C1_12,NA,NA,NA
GJ01_C1_ew01,SI02_C1_19,NA,NA,NA
GJ01_C1_ew01,SI02_C1_23,NA,NA,NA
GJ01_C1_ew01,SI02_C1_ew01,NA,NA,NA
GJ01_C1_ew01,SM22_C1_01,NA,NA,NA
GJ01_C1_ew01,SM22_C1_06,NA,NA,NA
GJ01_C1_ew01,SM22_C1_09,NA,NA,NA
GJ01_C1_ew01,SM22_C1_14,NA,NA,NA
GJ01_C1_ew01,SM22_C1_16,NA,NA,NA
GJ01_C1_ew01,SM22_C1_ew,NA,NA,NA
GJ01_C1_ew01,SYNH02_C11_01,NA,NA,NA
GJ01_C1_ew01,SYNH02_C11_02,NA,NA,NA
GJ01_C1_ew01,SYNH02_C11_03,NA,NA,NA
GJ01_C1_ew01,SYNH02_C11_04,NA,NA,NA
GJ01_C1_ew01,SYNH02_C11_05,NA,NA,NA
GJ01_C1_ew01,SYNH02_C11_06,NA,NA,NA
GJ01_C1_ew01,SYNH02_C11_07,NA,NA,NA
GJ01_C1_ew01,SYNH02_C11_08,NA,NA,NA
GJ01_C1_ew01,SYNH02_C11_09,NA,NA,NA
GJ01_C1_ew01,SYNH02_C11_10,NA,NA,NA
GJ01_C1_ew01,SYNH02_C16_01,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_01,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_03,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_05,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_06,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_07,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_08,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_09,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_10,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_14,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_18,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_22,NA,NA,NA
GJ01_C1_ew01,SYNH02_ew,NA,NA,NA
GJ01_C1_ew01,TA01_C1_01,NA,NA,NA
GJ01_C1_ew01,TA01_C1_04,NA,NA,NA
GJ01_C1_ew01,TA01_C1_11,NA,NA,NA
GJ01_C1_ew01,TA01_C1_15,NA,NA,NA
GJ01_C1_ew01,TA01_C1_ew,NA,NA,NA
GJ01_C1_ew01,TA03_C1_ew,NA,NA,NA
LGH03_C4_01,LGH03_C4_02,5.00E-05,0.410425616,28.86274486
LGH03_C4_01,LGH03_C4_03,1.00E-04,0.431051804,30.35927713
LGH03_C4_01,LGH03_C4_04,0.00015,0.323580636,21.87736482
LGH03_C4_01,LGH03_C4_06,0.00025,0.320290459,20.64552551
LGH03_C4_01,LGH03_C4_10,0.00045,0.313328756,21.87311012
LGH03_C4_01,LGH03_C4_14,0.00065,0.2740093,17.23469305
LGH03_C4_01,LGH03_C4_18,0.00085,0.355533195,22.19319812
LGH03_C4_01,LGH03_C4_30,0.00105,0.335302306,21.73124024
LGH03_C4_01,LGH03_C4_34,0.00125,0.303052796,19.30681681
LGH03_C4_01,LGH03_C4_40,0.00155,0.355740024,23.18500848
LGH03_C4_01,LGH03_C4_ew,2.50E-05,0.297603143,18.95768602
LGH03_C4_01,PA01_C1_01,NA,NA,NA
LGH03_C4_01,PA01_C1_05,NA,NA,NA
LGH03_C4_01,PA01_C1_09,NA,NA,NA
LGH03_C4_01,PA01_C1_12,NA,NA,NA
LGH03_C4_01,PA01_C1_13,NA,NA,NA
LGH03_C4_01,PA01_C1_15,NA,NA,NA
LGH03_C4_01,PA01_C1_16,NA,NA,NA
LGH03_C4_01,PA01_C1_18,NA,NA,NA
LGH03_C4_01,PA02_C1_01,NA,NA,NA
LGH03_C4_01,PA02_C1_04,NA,NA,NA
LGH03_C4_01,PA02_C1_07,NA,NA,NA
LGH03_C4_01,PA02_C1_11,NA,NA,NA
LGH03_C4_01,PA02_C1_14,NA,NA,NA
LGH03_C4_01,PA02_C1_16,NA,NA,NA
LGH03_C4_01,PA02_C1_ew,NA,NA,NA
LGH03_C4_01,QK01_C1_01,NA,NA,NA
LGH03_C4_01,QK01_C1_04,NA,NA,NA
LGH03_C4_01,QK01_C1_08,NA,NA,NA
LGH03_C4_01,QK01_C1_12,NA,NA,NA
LGH03_C4_01,QK01_C1_13,NA,NA,NA
LGH03_C4_01,QK01_C1_14,NA,NA,NA
LGH03_C4_01,QK01_C1_ew,NA,NA,NA
LGH03_C4_01,SH01_C2_04,NA,NA,NA
LGH03_C4_01,SH01_C2_07,NA,NA,NA
LGH03_C4_01,SH01_C2_12,NA,NA,NA
LGH03_C4_01,SH01_C2_17,NA,NA,NA
LGH03_C4_01,SH01_C2_19,NA,NA,NA
LGH03_C4_01,SH01_ew01,NA,NA,NA
LGH03_C4_01,SI02_C1_02,NA,NA,NA
LGH03_C4_01,SI02_C1_05,NA,NA,NA
LGH03_C4_01,SI02_C1_08,NA,NA,NA
LGH03_C4_01,SI02_C1_12,NA,NA,NA
LGH03_C4_01,SI02_C1_19,NA,NA,NA
LGH03_C4_01,SI02_C1_23,NA,NA,NA
LGH03_C4_01,SI02_C1_ew01,NA,NA,NA
LGH03_C4_01,SM22_C1_01,NA,NA,NA
LGH03_C4_01,SM22_C1_06,NA,NA,NA
LGH03_C4_01,SM22_C1_09,NA,NA,NA
LGH03_C4_01,SM22_C1_14,NA,NA,NA
LGH03_C4_01,SM22_C1_16,NA,NA,NA
LGH03_C4_01,SM22_C1_ew,NA,NA,NA
LGH03_C4_01,SYNH02_C11_01,NA,NA,NA
LGH03_C4_01,SYNH02_C11_02,NA,NA,NA
LGH03_C4_01,SYNH02_C11_03,NA,NA,NA
LGH03_C4_01,SYNH02_C11_04,NA,NA,NA
LGH03_C4_01,SYNH02_C11_05,NA,NA,NA
LGH03_C4_01,SYNH02_C11_06,NA,NA,NA
LGH03_C4_01,SYNH02_C11_07,NA,NA,NA
LGH03_C4_01,SYNH02_C11_08,NA,NA,NA
LGH03_C4_01,SYNH02_C11_09,NA,NA,NA
LGH03_C4_01,SYNH02_C11_10,NA,NA,NA
LGH03_C4_01,SYNH02_C16_01,NA,NA,NA
LGH03_C4_01,SYNH02_C4_01,NA,NA,NA
LGH03_C4_01,SYNH02_C4_03,NA,NA,NA
LGH03_C4_01,SYNH02_C4_05,NA,NA,NA
LGH03_C4_01,SYNH02_C4_06,NA,NA,NA
LGH03_C4_01,SYNH02_C4_07,NA,NA,NA
LGH03_C4_01,SYNH02_C4_08,NA,NA,NA
LGH03_C4_01,SYNH02_C4_09,NA,NA,NA
LGH03_C4_01,SYNH02_C4_10,NA,NA,NA
LGH03_C4_01,SYNH02_C4_14,NA,NA,NA
LGH03_C4_01,SYNH02_C4_18,NA,NA,NA
LGH03_C4_01,SYNH02_C4_22,NA,NA,NA
LGH03_C4_01,SYNH02_ew,NA,NA,NA
LGH03_C4_01,TA01_C1_01,NA,NA,NA
LGH03_C4_01,TA01_C1_04,NA,NA,NA
LGH03_C4_01,TA01_C1_11,NA,NA,NA
LGH03_C4_01,TA01_C1_15,NA,NA,NA
LGH03_C4_01,TA01_C1_ew,NA,NA,NA
LGH03_C4_01,TA03_C1_ew,NA,NA,NA
LGH03_C4_02,LGH03_C4_03,5.00E-05,0.43888439,32.1831117
LGH03_C4_02,LGH03_C4_04,1.00E-04,0.298872305,19.28554312
LGH03_C4_02,LGH03_C4_06,2.00E-04,0.329738093,21.14691895
LGH03_C4_02,LGH03_C4_10,4.00E-04,0.291492952,18.94476122
LGH03_C4_02,LGH03_C4_14,6.00E-04,0.298619045,19.31466989
LGH03_C4_02,LGH03_C4_18,8.00E-04,0.354846192,22.28943148
LGH03_C4_02,LGH03_C4_30,0.001,0.34119208,22.27236323
LGH03_C4_02,LGH03_C4_34,0.0012,0.296988917,17.95065504
LGH03_C4_02,LGH03_C4_40,0.0015,0.331724061,21.90490541
LGH03_C4_02,LGH03_C4_ew,7.50E-05,0.254205121,16.18002061
LGH03_C4_02,PA01_C1_01,NA,NA,NA
LGH03_C4_02,PA01_C1_05,NA,NA,NA
LGH03_C4_02,PA01_C1_09,NA,NA,NA
LGH03_C4_02,PA01_C1_12,NA,NA,NA
LGH03_C4_02,PA01_C1_13,NA,NA,NA
LGH03_C4_02,PA01_C1_15,NA,NA,NA
LGH03_C4_02,PA01_C1_16,NA,NA,NA
LGH03_C4_02,PA01_C1_18,NA,NA,NA
LGH03_C4_02,PA02_C1_01,NA,NA,NA
LGH03_C4_02,PA02_C1_04,NA,NA,NA
LGH03_C4_02,PA02_C1_07,NA,NA,NA
LGH03_C4_02,PA02_C1_11,NA,NA,NA
LGH03_C4_02,PA02_C1_14,NA,NA,NA
LGH03_C4_02,PA02_C1_16,NA,NA,NA
LGH03_C4_02,PA02_C1_ew,NA,NA,NA
LGH03_C4_02,QK01_C1_01,NA,NA,NA
LGH03_C4_02,QK01_C1_04,NA,NA,NA
LGH03_C4_02,QK01_C1_08,NA,NA,NA
LGH03_C4_02,QK01_C1_12,NA,NA,NA
LGH03_C4_02,QK01_C1_13,NA,NA,NA
LGH03_C4_02,QK01_C1_14,NA,NA,NA
LGH03_C4_02,QK01_C1_ew,NA,NA,NA
LGH03_C4_02,SH01_C2_04,NA,NA,NA
LGH03_C4_02,SH01_C2_07,NA,NA,NA
LGH03_C4_02,SH01_C2_12,NA,NA,NA
LGH03_C4_02,SH01_C2_17,NA,NA,NA
LGH03_C4_02,SH01_C2_19,NA,NA,NA
LGH03_C4_02,SH01_ew01,NA,NA,NA
LGH03_C4_02,SI02_C1_02,NA,NA,NA
LGH03_C4_02,SI02_C1_05,NA,NA,NA
LGH03_C4_02,SI02_C1_08,NA,NA,NA
LGH03_C4_02,SI02_C1_12,NA,NA,NA
LGH03_C4_02,SI02_C1_19,NA,NA,NA
LGH03_C4_02,SI02_C1_23,NA,NA,NA
LGH03_C4_02,SI02_C1_ew01,NA,NA,NA
LGH03_C4_02,SM22_C1_01,NA,NA,NA
LGH03_C4_02,SM22_C1_06,NA,NA,NA
LGH03_C4_02,SM22_C1_09,NA,NA,NA
LGH03_C4_02,SM22_C1_14,NA,NA,NA
LGH03_C4_02,SM22_C1_16,NA,NA,NA
LGH03_C4_02,SM22_C1_ew,NA,NA,NA
LGH03_C4_02,SYNH02_C11_01,NA,NA,NA
LGH03_C4_02,SYNH02_C11_02,NA,NA,NA
LGH03_C4_02,SYNH02_C11_03,NA,NA,NA
LGH03_C4_02,SYNH02_C11_04,NA,NA,NA
LGH03_C4_02,SYNH02_C11_05,NA,NA,NA
LGH03_C4_02,SYNH02_C11_06,NA,NA,NA
LGH03_C4_02,SYNH02_C11_07,NA,NA,NA
LGH03_C4_02,SYNH02_C11_08,NA,NA,NA
LGH03_C4_02,SYNH02_C11_09,NA,NA,NA
LGH03_C4_02,SYNH02_C11_10,NA,NA,NA
LGH03_C4_02,SYNH02_C16_01,NA,NA,NA
LGH03_C4_02,SYNH02_C4_01,NA,NA,NA
LGH03_C4_02,SYNH02_C4_03,NA,NA,NA
LGH03_C4_02,SYNH02_C4_05,NA,NA,NA
LGH03_C4_02,SYNH02_C4_06,NA,NA,NA
LGH03_C4_02,SYNH02_C4_07,NA,NA,NA
LGH03_C4_02,SYNH02_C4_08,NA,NA,NA
LGH03_C4_02,SYNH02_C4_09,NA,NA,NA
LGH03_C4_02,SYNH02_C4_10,NA,NA,NA
LGH03_C4_02,SYNH02_C4_14,NA,NA,NA
LGH03_C4_02,SYNH02_C4_18,NA,NA,NA
LGH03_C4_02,SYNH02_C4_22,NA,NA,NA
LGH03_C4_02,SYNH02_ew,NA,NA,NA
LGH03_C4_02,TA01_C1_01,NA,NA,NA
LGH03_C4_02,TA01_C1_04,NA,NA,NA
LGH03_C4_02,TA01_C1_11,NA,NA,NA
LGH03_C4_02,TA01_C1_15,NA,NA,NA
LGH03_C4_02,TA01_C1_ew,NA,NA,NA
LGH03_C4_02,TA03_C1_ew,NA,NA,NA
LGH03_C4_03,LGH03_C4_04,5.00E-05,0.3649884,25.22980307
LGH03_C4_03,LGH03_C4_06,0.00015,0.350420846,23.10435326
LGH03_C4_03,LGH03_C4_10,0.00035,0.334604574,22.679622
LGH03_C4_03,LGH03_C4_14,0.00055,0.31889279,20.83293963
LGH03_C4_03,LGH03_C4_18,0.00075,0.379006876,25.40184531
LGH03_C4_03,LGH03_C4_30,0.00095,0.368396593,24.90308769
LGH03_C4_03,LGH03_C4_34,0.00115,0.341686262,22.61713845
LGH03_C4_03,LGH03_C4_40,0.00145,0.386650218,26.70874017
LGH03_C4_03,LGH03_C4_ew,0.000125,0.303759171,19.04825933
LGH03_C4_03,PA01_C1_01,NA,NA,NA
LGH03_C4_03,PA01_C1_05,NA,NA,NA
LGH03_C4_03,PA01_C1_09,NA,NA,NA
